Name,Ticker,"Sub-Sector","Market Cap","Percentage Upside","Percentage Buy Reco’s","Price to Intrinsic Value Rank","Price Momentum Rank","Earnings Quality Rank","Value Momentum Rank","Fundamental Score","Basis","Rollover Cost","Fair Value","Highest Put OI Strike","Future Open Interest","Percentage Rollover","Call Open Interest","Fair Value Spread","1D Change in Put OI","1W Change in Future Volume","Highest 1W OI Change PE Strike","Put Call Ratio","1 D Change in Call OI","Put Open Interest","Highest 1D OI Change PE Strike","Future Volume","Calendar Spread","1W Change in Put OI","Highest 1D OI Change CE Strike","Highest 1W OI Change CE Strike","Highest Call OI Strike","1D Change in Future OI","% Price above 1M SMA","Beta","% Price above 1M EMA","1W Change in On Balance Volume","Relative Volume","Super Trend","Alpha","ADX Rating – Trend Strength","Volatility","Stochastic %K","William %R","RSI – 14D","Stochastic %D"
Sheela Foam Ltd,SFL,"Home Furnishing","6280.05478788","13.687121182874566","50","29","66","19","15","7.0625",,,,,,,,,,,,,,,,,,,,,,,"-4.5919766399123","0.399018668607652","-4.18862288958477","-1.1890286825971765","0.17195691749196618","1385.1214285714284","-3.26740945988011","37.786300354055","36.0248193735872","6.8932955618507545","-93.10670443814925","26.8125408229915","11.78656672206217"
Housing and Urban Development Corporation Ltd,HUDCO,"Specialized Finance","6245.928","71.88333333333335","100","100","32","28","86","5.845454545454545",,,,,,,,,,,,,,,,,,,,,,,"-3.0378369979022","1.66196527119797","-4.565908369222537","-1.8658360368198859","0.48713655886723234","34.24642857142857","-34.0530469821187","36.2866229385758","53.0394912035437","5.263157894736796","-94.73684210526321","38.3720930232558","20.688209494324024"
Can Fin Homes Ltd,CANFINHOME,"Home Financing","6236.273444375","-0.8288973384030457","100","78","61","7","78","4.405",,,,,,,,,,,,,,,,,,,,,,,"8.2289596524472","1.15315279154161","7.323471828804329","2.4834588242151407","1.3096990846146093","414.2","-4.80578698753189","26.9307793865731","54.40385574862","83.394294074616","-16.60570592538401","71.9970249163258","77.84000629856665"
Johnson Controls-Hitachi Air Conditioning India Ltd,JCHAC,"Home Electronics & Appliances","6197.482235699999","-3.3733985663897985","60","3","67","26","15","4.9750000000000005",,,,,,,,,,,,,,,,,,,,,,,"2.4281896039376","0.873241520936636","2.2029608923632926","2.514949857469061","0.8828017766440558","2052.510714285715","-4.28827867667335","25.8237189723948","55.7821509120126","50.81475128644944","-49.185248713550564","57.5083170815647","31.268478521855684"
Quess Corp Ltd,QUESS,"Employment Services","6191.9354133","15.310075628202009","87.5","46","22","71","37","4.2",,,,,,,,,,,,,,,,,,,,,,,"3.602240515788","1.46414036434003","3.3793760658167304","2.5742791768120448","0.6209034899794253","445.63214285714287","-17.7323446962494","23.5927493543324","57.4419047257108","70.92469018112487","-29.075309818875127","76.4587525150906","73.19610070008957"
Blue Star Ltd,BLUESTARCO,"Home Electronics & Appliances","6145.30762384","-19.10258712152126","27.7777777777778",,"32","88","10","5.081818181818182",,,,,,,,,,,,,,,,,,,,,,,"0.6773095387431001","1.4825268760466","1.4837829963671778","32.451950670519594","0.5104839529316108","592.0785714285714","-8.84534681503454","22.2789692864546","44.0020824653728","58.08080808080799","-41.91919191919201","49.8703823720026","35.25035456229444"
KRBL Ltd,KRBL,"Packaged Foods & Meats","6141.32228228",,,"86","59","94","83","6.098684210526316",,,,,,,,,,,,,,,,,,,,,,,"-4.460231434012","1.86143673257096","-4.034032253803654","-1.7100906551709292","0.5733686285447808","249.04285714285714","-14.9287063121891","26.0078778870394","75.420456723753","9.624413145539833","-90.37558685446017","22.4770642201836","22.4006088748642"
BASF India Ltd,BASF,"Diversified Chemicals","6114.7459346000005","-1.6147460558359616","0","13","96","94","27","4.822222222222222",,,,,,,,,,,,,,,,,,,,,,,"-3.4248904886182","0.304657166314428","-3.438995509498821","-0.9851048509532251","0.24161962168933546","1531.9964285714286","-2.89211592840076","25.7417314714072","54.3620780437861","13.32352941176476","-86.67647058823525","52.2516082916369","20.751262605625794"
Grindwell Norton Ltd,GRINDWELL,"Industrial Machinery","6109.5296","-5.389070340297422","20","36","42","95","18","6.599019607843138",,,,,,,,,,,,,,,,,,,,,,,"1.9868773680806","0.737678443385621","1.7586762523191357","3.115439379823158","0.8631381586161211","516.0107142857142","6.5334987229667","24.1955622605675","37.8241891253044","57.42574257425734","-42.57425742574266","63.6316606311433","51.81518151815175"
Galaxy Surfactants Ltd,GALAXYSURF,"Specialty Chemicals","6087.04909712","11.191877235490942","66.6666666666667","25","81","55","46","5.613157894736842",,,,,,,,,,,,,,,,,,,,,,,"-6.150623097874",,"-5.292894400666093","-5.083310926629247","0.35678900922583234","1696.375","1.39676820869332","30.512405049533","40.0010167063224","2.2045454545454133","-97.79545454545459","33.5811452072129","10.657059530955381"
PNB Housing Finance Ltd,PNBHOUSING,"Home Financing","6057.25149162","-11.107044578976335","45.454545454545396","89","33","66","64","5.875",,,,,,,,,,,,,,,,,,,,,,,"4.527644754027","1.79717425947552","4.4736160508206835","-1.839839706703072","0.5770664583728273","325.76071428571436","-43.1656795858357","39.7126302967137","59.2237786680147","62.125902992776005","-37.874097007224","66.5441176470588","73.44706308752212"
Central Bank of India Ltd,CENTRALBK,"Public Banks","5993.0737092",,,,"29","12","10","4.991428571428571",,,,,,,,,,,,,,,,,,,,,,,"-26.697808120733","1.50757405079447","-24.119970067354814","-448.1644319653477","2.158490979674248","12.796428571428569","-59.5332059403305","45.2406150530795","53.2285289040078","1.5384615384615326","-98.46153846153847","0","1.9041208346021161"
RITES Ltd,RITES,"Business Support Services","5991.25","36.125800376647845","80","90","37","96","66","5.6",,,,,,,,,,,,,,,,,,,,,,,"-2.6070347265966",,"-2.2215862693275357","-1.2809032664488016","0.45267930693257397","255.37857142857146","22.8958401237306","23.242095510151","44.5300289337425","8.108108108108127","-91.89189189189187","42.320819112628","7.9533855395924205"
Vaibhav Global Ltd,VAIBHAVGBL,"Apparel & Accessories","5978.9566368",,,"37","100","89","87","6.593877551020409",,,,,,,,,,,,,,,,,,,,,,,"-0.6785992762865","0.847348157635694","0.23580771773008546","-0.03498397689007182","0.46915958190294066","1744.110714285714","42.5438275586515","38.4749326474899","56.1033636919017","32.3333333333333","-67.66666666666671","55.6716669475813","31.508547008547037"
Sterlite Technologies Ltd,STRTECH,"Telecom Equipments","5968.975398505","15.026962457337902","66.6666666666667","71","67","36","59","6.987500000000001",,,,,,,,,,,,,,,,,,,,,,,"1.1279266596276","1.81476598371175","0.6477009106131915","0.7709403797499114","0.4203479530007887","160.475","-13.6247371817042","19.9851541884218","62.9072091447815","50.914634146341406","-49.085365853658594","59.3366093366093","49.711154554293635"
F D C Ltd,FDC,"Pharmaceuticals","5953.28278488","25.615947329919535","100","64","87","93","84","6.296",,,,,,,,,,,,,,,,,,,,,,,"-0.0523849504496","0.706232846669206","0.5790593785246934","-1.3637961541938703","0.4007875766236661","317.2714285714286","22.6956134538269","21.0132504313083","50.0912587364861","27.390791027154606","-72.6092089728454","56.0592459605027","32.82121614147234"
Ratnamani Metals and Tubes Ltd,RATNAMANI,"Building Products - Pipes","5922.773999999999","7.050835378889845","100","51","51","31","51","6.262048192771084",,,,,,,,,,,,,,,,,,,,,,,"1.9236838878155997","0.892850499285813","1.8588404859692265","21.084920674808597","1.3171144719292533","1183.7357142857145","11.0616503828295","30.2286438955258","38.9478306113129","60.384263494968","-39.615736505032","69.0510527833862","71.01528681771434"
Westlife Development Ltd,WESTLIFE,"Commodities Trading","5913.074240025","3.9307128580946036","85.7142857142857",,"21","14","2",,,,,,,,,,,,,,,,,,,,,,,,"-1.2421108735075",,"-1.211573689268497","-2.8150636921989736","0.2921081332584643","370.1071428571429",,"24.2176250341825","48.607981360569","25.647348951911297","-74.3526510480887","54.4996400287977","31.83863790001084"
Symphony Ltd,SYMPHONY,"Home Electronics & Appliances","5862.046815","12.844808092829513","75","33","25","90","9","5.75",,,,,,,,,,,,,,,,,,,,,,,"-4.387266088544","0.978580665904956","-3.1613300059150196","-5.375120020663574","0.6659237449279323","830.4642857142857","-17.0554298024784","17.5384437391932","48.419048596694196","3.603931561703709","-96.39606843829628","45.0938465193633","5.970149253731347"
Bajaj Electricals Ltd,BAJAJELEC,"Home Electronics & Appliances","5848.55316811","1.6256108507030858","63.636363636363605","18","90","37","40","3.95",,,,,,,,,,,,,,,,,,,,,,,"4.077280394709501","1.4200350230752","3.0550498574986262","-3.553472548028739","0.6981208648205943","527.3642857142858","9.78395406005665","27.9230532380545","51.401981947515395","63.75779162956361","-36.24220837043639","57.6923076923077","68.0015471564789"
Indian Energy Exchange Ltd,IEX,"Power Trading & Consultancy","5818.4575995","6.876549586776854","83.3333333333333","40","78","84","36","6.5166666666666675",,,,,,,,,,,,,,,,,,,,,,,"-2.0961466047446",,"-1.5449108404010814","5.656965680048433","0.7845686869077213","185.4392857142857","7.70858080337466","29.0475208080033","46.9244260397644","22.619047619047635","-77.38095238095237","53.4383954154728","25.62254259501965"
Infibeam Avenues Ltd,INFIBEAM,"IT Services & Consulting","5738.8806378300005","7.756551724137927","100",,"84","16","12","6.950000000000001",,,,,,,,,,,,,,,,,,,,,,,"8.0104646816993","2.08607535828755","5.320285053606799","-2.7227062717553743","1.2506117232504803","78.64285714285714","17.0798102482006","48.8226271098968","54.4221049585621","65.39379474940334","-34.60620525059666","82.4519230769231","69.02615752145455"
National Aluminium Co Ltd,NATIONALUM,"Metals - Aluminium","5708.78954388","39.42020202020203","50",,"18","1","87","6.955555555555556","0.1999999999999993","0","30.642461433123074","30","46053000","9.514304723885562","21675000","0.15753856687692647","-3.194888178913735","-0.6054097056483692","26","0.4752941176470588","0.04251839738348329","10302000","30","16864000","0","18.12865497076024","31","29","35","-0.07377351530800658","-3.1951913951280995","0.945093253226602","-3.668903400128931","-28.96275695313132","1.058363791795583","32.871428571428574","-33.2924058283132","37.3916528129276","48.9812241790502","35.71428571428575","-64.28571428571425","40.4761904761905","22.222222222222218"
Radico Khaitan Ltd,RADICO,"Alcoholic Beverages","5660.85661335","17.296730930427483","100","52","76","37","53","7.543750000000001",,,,,,,,,,,,,,,,,,,,,,,"2.0480629765824","1.17395248998259","2.049833748658547","1.302848574174418","0.6776584681081274","385.75","25.164236919298","22.5414401390237","52.731601042017594","72.34636871508371","-27.653631284916287","61.6982284667074","64.29352021757613"
Asahi India Glass Ltd,ASAHIINDIA,"Auto Parts","5457.36895095","24.74499197799678","100",,"52","37","21","4.645652173913043",,,,,,,,,,,,,,,,,,,,,,,"3.7946299571182998","0.997738349006146","2.666473422861615","-1.0750268055057897","0.5487287858278654","202.23214285714283","-18.8615265887167","23.8292662436105","57.9968429650202","79.66457023060799","-20.335429769392015","67.4957118353345","73.2760658027884"
Shriram City Union Finance Ltd,SHRIRAMCIT,"Consumer Finance","5447.00667305","15.742823228634057","64.2857142857143","98","19","38","90","4.544",,,,,,,,,,,,,,,,,,,,,,,"-8.919086707594701","1.18012901136453","-8.158745871415663","-2.124783118937406","0.2428537738776422","954.0821428571429","-29.1426029866247","32.4674672380733","48.8102316005495","9.735973597359736","-90.26402640264027","26.3426488456865","12.261306084258488"
Bharat Dynamics Ltd,BDL,"Aerospace & Defense Equipments","5410.4625","35.46409505768898","50","87","80","66","92","4.51",,,,,,,,,,,,,,,,,,,,,,,"-3.4434259266830995",,"-5.636401158888127","-1.099316866345887","0.36467735966097053","323.05357142857144","-9.89012189897301","47.0123978531652","65.8790306776615","15.033407572383062","-84.96659242761694","48.0025773195876","15.104652174067214"
Thyrocare Technologies Ltd,THYROCARE,"Hospitals & Diagnostic Centres","5353.079441315","-31.929626691785238","66.6666666666667","11","86","99","65","7.166666666666667",,,,,,,,,,,,,,,,,,,,,,,"13.7086772801499","0.765077756659047","9.732272479985626","3.890385377635136","2.918612446462989","837.9071428571431","14.7676460724902","41.2232725965999","54.5075991302322","66.56078191814294","-33.439218081857064","73.5548048048048","69.24048055385869"
Rallis India Ltd,RALLIS,"Fertilizers & Agro Chemicals","5297.3325636","6.932447397563688","45","55","96","94","73","5.437037037037037",,,,,,,,,,,,,,,,,,,,,,,"-3.127722754672","1.0820471036938","-3.4176702876233755","5.09532691232954","0.6354257345090857","294.77142857142854","2.76252963699434","34.6237054413911","54.7128953717274","26.717557251908353","-73.28244274809165","38.0765456329735","26.806085665818415"
Birlasoft Ltd,BSOFT,"IT Services & Consulting","5285.905200625","-11.623989703989704","100","65","94","67","91","4.035714285714286",,,,,,,,,,,,,,,,,,,,,,,"-2.6487700316422997","1.23251401179439","-1.0270771467675632","-1.4209857929008","0.5731988269418269","177.5714285714286","32.0972501017819","25.6014765703347","68.6268336123958","42.627737226277354","-57.372262773722646","49.9211356466877","46.55416064212064"
VST Industries Ltd,VSTIND,"FMCG - Tobacco","5202.768896","26.73395941082175","100","75","5","99","66","7.1875",,,,,,,,,,,,,,,,,,,,,,,"-0.6180309288309","0.883987636397284","0.05124058248267005","-9.401346317234168","0.9010679397237191","3489.357142857143","2.58271685462937","26.8257910738643","36.1884416280039","62.76315789473684","-37.23684210526316","45.8575863407062","30.35783424077439"
Jyothy Labs Ltd,JYOTHYLAB,"FMCG - Household Products","5196.0023126","12.296930763740193","77.7777777777778","36","70","41","57","6.583333333333333",,,,,,,,,,,,,,,,,,,,,,,"-2.0473149542252997","0.889389269424215","-1.5381596836184563","-1.4767348558292779","0.20085911751862776","137.06785714285715","-11.7099585861792","23.1760878998001","42.6134370657414","18.840579710144826","-81.15942028985516","45.5801104972376","19.11653670628945"
DCM Shriram Ltd,DCMSHRIRAM,"Diversified Chemicals","5190.1832364","27.103100890207713",,"99","66","20","94","7.361111111111112",,,,,,,,,,,,,,,,,,,,,,,"-6.5096472611765","1.40056825810361","-5.281219513357859","-2.1037289301376485","0.5832696637570234","370.73214285714283","-9.00737890328717","25.3453098095795","56.3568172123775","7.168894289185881","-92.83110571081411","29.3181818181818","7.783768694033473"
Security and Intelligence Services (INDIA) Ltd,SIS,"Business Support Services","5123.226537799999","46.33099699613787","85.7142857142857","52","11","48","31","5",,,,,,,,,,,,,,,,,,,,,,,"-4.9039843595665005",,"-3.901496806223781","-8.202117287272301","0.37747611237165485","377.925","-4.09165269910615","24.0333110746109","48.7263535307073","5.660377358490535","-94.33962264150946","21.4285714285715","8.176724877881314"
Mahindra CIE Automotive Ltd,MAHINDCIE,"Auto Parts","5078.7431387999995","19.68342349304482","87.5","73","48","58","51","6.029710144927537",,,,,,,,,,,,,,,,,,,,,,,"-0.5270581248608001","1.69832889481685","-0.26032362826057254","0.6443149774536961","0.31132736292700003","119.69285714285715","-18.0327289783694","25.7066061076561","57.7617864916934","30.92783505154638","-69.07216494845362","50.3472222222222","28.308836038243005"
Edelweiss Financial Services Ltd,EDELWEISS,"Diversified Financials","5073.0762204","33.607017543859634","33.3333333333333",,"13","47","6","4.4195652173913045",,,,,,,,,,,,,,,,,,,,,,,"-5.2526595744681","2.12885509140242","-8.196598142317447","-54.83155682539578","0.5218792141576544","66.14285714285715","-41.5382564540417","37.262886481776","70.9143006924564","6.060606060606076","-93.93939393939392","45.9940652818991","16.920355630033047"
Redington (India) Ltd,REDINGTON,"Technology Hardware","5011.450220000001","4.8623548922056425","100","93","42","84","100","6.507142857142857",,,,,,,,,,,,,,,,,,,,,,,"9.0901391153366","1.07152176959768","8.289359163804022","2.9854127844693283","0.9307341600812025","111.3785714285714","-1.60081171151777","20.769212861595","64.8036024525258","92.30769230769238","-7.692307692307622","64.9171270718232","78.94414116349601"
Birla Corporation Ltd,BIRLACORPN,"Cement","4921.796753504999","25.885112359550565","100","86","34","59","81","4.889189189189189",,,,,,,,,,,,,,,,,,,,,,,"-1.1258029709442","1.40830040793886","-0.2581947388805239","0.12209222539105093","0.5145331703647367","704.1999999999999","-12.4512452070288","24.2080831497337","58.2036035845652","29.60822093770064","-70.39177906229936","52.9494878134935","42.622877371080286"
TV18 Broadcast Ltd,TV18BRDCST,"TV Channels & Broadcasters","4894.4982568","21.214558058925462","100",,"65","21","47","5.75",,,,,,,,,,,,,,,,,,,,,,,"-4.0255483654089","1.32956313181811","-4.8116539332556325","-6.363049512682684","0.511842579455272","28.375","-7.68555195220092","18.9682454434612","72.9906892146357","6.818181818181837","-93.18181818181816","48.1012658227848","17.04545454545458"
EIH Ltd,EIHOTEL,"Hotels, Resorts & Cruise Lines","4802.796917760001","41.33926910299003","100",,"1","45","13","4.847727272727273",,,,,,,,,,,,,,,,,,,,,,,"-3.0018144213155002","1.5052192224231","-2.8300243412141546","2.8471856535277045","0.29018282807222195","74.24116399157856","-19.7126340733552","33.3343254959121","60.0297682736567","25.47169811320755","-74.52830188679245","47.0238095238095","23.74213836477989"
